# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = bernoulli_model
# method = sample (Default)
#   sample
#     num_samples = 1200
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 1
# id = 3
# data
#   file = bernoulli_3.data.R
# init = 2 (Default)
# random
#   seed = 1207203900
# output
#   file = bernoulli_samples_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,theta
-7.67546,1,1.05691,1,1,0,0.296913
-7.64828,1,1.05691,1,1,0,0.314181
-7.64121,1,1.05691,1,1,0,0.322782
-7.70939,0.98408,1.05691,2,3,0,0.28343
-7.75706,0.987532,1.05691,1,1,0,0.269474
-7.66011,1,1.05691,2,3,0,0.362222
-8.14672,0.695149,1.05691,2,3,0,0.207967
-7.6642,0.621406,1.05691,2,3,0,0.302796
-7.69314,0.978647,1.05691,2,3,0,0.379371
-7.66701,1,1.05691,1,1,0,0.36651
-7.80314,0.958646,1.05691,1,1,0,0.414024
-7.9971,0.939445,1.05691,1,1,0,0.453551
-8.4934,0.849949,1.05691,1,1,0,0.520661
-9.79953,0.657245,1.05691,1,1,0,0.629828
-7.6385,1,1.05691,2,3,0,0.32983
-8.86071,0.720954,1.05691,2,3,0,0.557593
-8.86071,0.499847,1.05691,1,1,0,0.557593
-8.86071,0.887543,1.05691,1,1,0,0.557593
-8.09698,1,1.05691,1,1,0,0.469675
-8.09491,1,1.05691,1,1,0,0.46936
-7.66324,0.990856,1.05691,2,3,0,0.303356
-7.69196,0.896107,1.05691,2,3,0,0.289788
-7.6819,1,1.05691,1,1,0,0.293966
-7.64905,1,1.05691,2,3,0,0.353598
-7.81827,0.959517,1.05691,2,3,0,0.417736
-7.8873,0.992695,1.05691,2,3,0,0.433013
-7.7767,0.834126,1.05691,2,3,0,0.407121
-8.07526,0.966557,1.05691,2,3,0,0.466328
-7.69302,0.863929,1.05691,2,3,0,0.37932
-8.42598,0.529204,1.05691,2,3,0,0.181686
-8.37589,1,1.05691,1,1,0,0.185872
-8.86885,0.912431,1.05691,1,1,0,0.151154
-9.25513,0.776214,1.05691,2,3,0,0.590926
-7.63898,0.879784,1.05691,2,3,0,0.338827
-7.68302,0.961024,1.05691,2,3,0,0.293477
-8.70892,0.752321,1.05691,2,3,0,0.543174
-7.77087,1,1.05691,2,3,0,0.266033
-7.99127,0.982363,1.05691,2,3,0,0.226967
-7.7873,0.86549,1.05691,2,3,0,0.40996
-7.7873,0.671775,1.05691,2,3,0,0.40996
-7.87945,0.970948,1.05691,1,1,0,0.431389
-7.78565,1,1.05691,1,1,0,0.409524
-7.9282,0.763614,1.05691,2,3,0,0.236153
-7.64005,1,1.05691,2,3,0,0.341704
-8.16392,0.90616,1.05691,2,3,0,0.206104
-7.85804,1,1.05691,1,1,0,0.247894
-7.64536,0.942319,1.05691,2,3,0,0.34978
-8.41812,0.868199,1.05691,2,3,0,0.18233
-8.24228,1,1.05691,2,3,0,0.198083
-9.04761,0.952721,1.05691,2,3,0,0.141224
-7.70282,0.922181,1.05691,2,3,0,0.383336
-8.17591,0.601277,1.05691,2,3,0,0.204829
-8.21999,0.996896,1.05691,2,3,0,0.200292
-8.82887,0.962758,1.05691,2,3,0,0.15353
-8.83656,0.998691,1.05691,1,1,0,0.153069
-7.88221,0.993209,1.05691,2,3,0,0.243631
-7.93692,0.986996,1.05691,1,1,0,0.234817
-8.44044,0.957141,1.05691,2,3,0,0.514683
-7.95025,1,1.05691,2,3,0,0.445227
-7.7843,0.961361,1.05691,2,3,0,0.262871
-8.25679,0.924137,1.05691,2,3,0,0.196674
-8.0372,1,1.05691,2,3,0,0.220889
-7.69631,0.628024,1.05691,2,3,0,0.288108
-8.50115,0.796731,1.05691,2,3,0,0.521519
-7.88934,1,1.05691,1,1,0,0.43343
-7.89264,0.998934,1.05691,1,1,0,0.434104
-7.65897,1,1.05691,2,3,0,0.305986
-7.83969,0.96187,1.05691,2,3,0,0.251315
-9.48776,0.796047,1.05691,2,3,0,0.608396
-9.10493,1,1.05691,1,1,0,0.578846
-7.7635,0.979424,1.05691,2,3,0,0.267844
-7.64092,0.916796,1.05691,2,3,0,0.323299
-7.64458,0.981586,1.05691,2,3,0,0.318047
-7.6388,0.997078,1.05691,2,3,0,0.338168
-7.66315,0.977542,1.05691,2,3,0,0.30341
-7.7282,0.978098,1.05691,2,3,0,0.392532
-9.12887,0.610272,1.05691,2,3,0,0.137048
-7.78504,0.905664,1.05691,2,3,0,0.409361
-7.79713,0.99616,1.05691,1,1,0,0.412506
-7.79713,0.752125,1.05691,1,1,0,0.412506
-7.79713,0.325368,1.05691,2,3,0,0.412506
-7.66224,0.949758,1.05691,2,3,0,0.363606
-7.91955,0.939614,1.05691,2,3,0,0.439436
-8.21101,0.63631,1.05691,2,3,0,0.486077
-8.21101,0.573246,1.05691,2,3,0,0.486077
-8.21101,0.533266,1.05691,1,1,0,0.486077
-7.91004,1,1.05691,1,1,0,0.437581
-8.19301,0.970636,1.05691,2,3,0,0.483604
-7.98659,1,1.05691,2,3,0,0.451732
-11.4825,0.448368,1.05691,2,3,0,0.0647867
-10.2855,1,1.05691,1,1,0,0.0928826
-9.08137,1,1.05691,1,1,0,0.139465
-10.4089,0.833066,1.05691,1,1,0,0.0893678
-9.23621,1,1.05691,1,1,0,0.131816
-7.84017,1,1.05691,2,3,0,0.422849
-7.68262,0.98528,1.05691,2,3,0,0.293653
-7.78972,0.971935,1.05691,1,1,0,0.261643
-7.94768,0.96188,1.05691,1,1,0,0.233198
-8.5054,0.88522,1.05691,1,1,0,0.175416
-7.87989,0.991703,1.05691,2,3,0,0.244029
-7.87989,0.881206,1.05691,2,3,0,0.244029
-8.71405,0.877925,1.05691,2,3,0,0.16072
-8.35444,1,1.05691,1,1,0,0.187725
-7.82566,0.931724,1.05691,2,3,0,0.419494
-7.91303,0.808172,1.05691,2,3,0,0.238538
-7.69459,0.960356,1.05691,2,3,0,0.379987
-8.62347,0.79062,1.05691,2,3,0,0.534565
-7.76992,1,1.05691,2,3,0,0.266263
-7.6483,0.9677,1.05691,2,3,0,0.35288
-7.64086,1,1.05691,2,3,0,0.343371
-7.64253,0.999835,1.05691,2,3,0,0.346124
-7.89121,0.954631,1.05691,2,3,0,0.242106
-8.36692,0.883989,1.05691,2,3,0,0.186642
-7.91853,1,1.05691,1,1,0,0.237664
-8.26557,0.924648,1.05691,1,1,0,0.195832
-8.48382,0.864771,1.05691,2,3,0,0.519594
-7.75648,1,1.05691,2,3,0,0.269622
-7.67817,1,1.05691,2,3,0,0.3725
-7.68109,0.999101,1.05691,1,1,0,0.373931
-8.52252,0.759936,1.05691,2,3,0,0.174118
-7.65169,0.99717,1.05691,2,3,0,0.31122
-7.86374,0.9411,1.05691,2,3,0,0.428061
-8.24659,0.882905,1.05691,1,1,0,0.490854
-8.19823,1,1.05691,1,1,0,0.484325
-7.66109,1,1.05691,2,3,0,0.362869
-7.83349,0.899209,1.05691,2,3,0,0.421319
-7.97116,0.956556,1.05691,1,1,0,0.449011
-7.67495,0.901812,1.05691,2,3,0,0.370868
-7.65268,1,1.05691,2,3,0,0.356773
-7.96463,0.800974,1.05691,2,3,0,0.230716
-7.96958,0.99885,1.05691,1,1,0,0.230007
-7.76403,1,1.05691,1,1,0,0.267711
-7.73375,1,1.05691,1,1,0,0.27582
-7.64846,1,1.05691,2,3,0,0.314009
-7.6541,0.993263,1.05691,2,3,0,0.309356
-8.41096,0.862517,1.05691,2,3,0,0.182921
-7.64601,0.993842,1.05691,2,3,0,0.316442
-7.72969,0.718095,1.05691,2,3,0,0.27701
-8.45945,0.810074,1.05691,2,3,0,0.516852
-7.84624,0.936024,1.05691,2,3,0,0.250073
-7.84624,0.713408,1.05691,2,3,0,0.250073
-8.21882,0.916798,1.05691,1,1,0,0.200409
-7.69923,0.958343,1.05691,2,3,0,0.381902
-7.65308,0.994671,1.05691,2,3,0,0.310123
-7.64499,0.96565,1.05691,2,3,0,0.317566
-9.59502,0.568796,1.05691,2,3,0,0.116316
-7.67743,0.974411,1.05691,2,3,0,0.295984
-8.2273,0.85525,1.05691,2,3,0,0.488281
-8.21996,1,1.05691,1,1,0,0.487292
-7.65213,1,1.05691,2,3,0,0.356321
-8.54308,0.762104,1.05691,2,3,0,0.172583
-7.68263,1,1.05691,2,3,0,0.293646
-7.63822,0.998467,1.05691,2,3,0,0.331952
-7.71025,0.980753,1.05691,2,3,0,0.386186
-7.63817,1,1.05691,2,3,0,0.333546
-8.00343,0.929648,1.05691,2,3,0,0.225313
-8.6145,0.878313,1.05691,1,1,0,0.167442
-8.06028,1,1.05691,1,1,0,0.217996
-8.50116,0.911412,1.05691,1,1,0,0.17574
-7.63906,0.975047,1.05691,2,3,0,0.339105
-7.66606,0.990105,1.05691,2,3,0,0.365951
-7.80775,0.90615,1.05691,2,3,0,0.415173
-8.78187,0.848955,1.05691,2,3,0,0.156406
-7.82549,0.913888,1.05691,2,3,0,0.419452
-7.70086,1,1.05691,1,1,0,0.382559
-7.63942,1,1.05691,2,3,0,0.340171
-7.66507,0.989986,1.05691,2,3,0,0.36536
-8.12769,0.863575,1.05691,2,3,0,0.210076
-8.12769,0.862877,1.05691,2,3,0,0.210076
-7.99117,0.67653,1.05691,2,3,0,0.22698
-7.64146,1,1.05691,2,3,0,0.322363
-7.88014,0.93669,1.05691,2,3,0,0.431533
-8.89591,0.717791,1.05691,1,1,0,0.560795
-7.86436,1,1.05691,2,3,0,0.428195
-7.75402,0.970931,1.05691,2,3,0,0.270261
-7.6382,0.999316,1.05691,2,3,0,0.332319
-7.67612,0.989985,1.05691,2,3,0,0.371471
-7.69142,0.995303,1.05691,1,1,0,0.378632
-8.08329,0.873929,1.05691,2,3,0,0.215208
-8.26763,0.916078,1.05691,2,3,0,0.195636
-7.70979,0.953761,1.05691,2,3,0,0.386015
-7.68559,0.924313,1.05691,2,3,0,0.292378
-7.6507,0.992391,1.05691,2,3,0,0.3551
-8.14286,0.862506,1.05691,2,3,0,0.208391
-7.64257,0.99888,1.05691,2,3,0,0.320649
-7.99193,0.908856,1.05691,2,3,0,0.45266
-7.68325,1,1.05691,2,3,0,0.293378
-7.63876,0.999849,1.05691,2,3,0,0.338008
# 
#  Elapsed Time: 0.019164 seconds (Warm-up)
#                0.034859 seconds (Sampling)
#                0.054023 seconds (Total)
# 
